52.932435,85.4249
78.529702,92.479078
64.896563,20.085326
49.380353,112.773943
56.005384,97.230508
70.234795,176.036403
66.136335,78.514736
55.788857,50.297844
41.468415,167.309332
76.64127,158.039093
71.658284,106.083871
45.503882,65.676686
43.418989,68.714643
42.5846,83.095348
61.926669,155.223709
46.37088,144.352569
61.064041,151.953234
70.075736,90.826756
60.695036,162.562419
70.327215,120.000983
53.866777,94.623548
47.4325,32.110147
52.710873,108.510264
48.199333,126.024145
61.174634,77.381141
50.311661,87.102446
46.935549,46.461107
78.839526,64.872499
56.842885,19.616271
74.216292,74.976938
69.791571,137.614574
44.435827,41.375296
80.306338,132.004703
58.019846,99.633369
71.541619,156.610661
52.346919,38.657552
71.785813,113.963385
66.536517,140.845352
63.278438,99.464722
49.109224,41.562543
78.802123,89.413467
43.498877,151.728611
80.974099,172.657884
71.514688,130.026743
75.342031,98.894594
67.886662,38.584958
73.061328,64.192583
49.574933,77.017877
49.817344,49.466996
80.534549,73.936119
43.439745,41.620605
41.233185,42.71164
72.924857,35.032244
70.772123,158.781154
61.167375,107.705642
68.158159,97.365752
43.753641,42.848452
62.305137,72.00989
56.283371,86.059296
74.099332,79.262735
57.033462,46.197472
69.910872,125.815347
64.227936,125.563227
42.045823,67.669802
80.84554,101.727263
72.316905,34.53766
63.976345,34.286315
77.520296,131.342307
48.923315,69.359313
59.184349,65.602418
59.568954,90.397869
76.708346,94.288144
41.883777,164.783965
75.06271,100.990141
46.04481,116.589092
52.667498,159.405022
59.021903,104.780548
53.221202,75.220932
69.407153,118.643523
52.138724,91.841414
53.792508,91.782159
73.542281,49.599855
57.891563,51.536933
60.586895,47.21176
81.352671,114.733319
79.638872,33.20571
62.894739,53.604801
55.168037,113.425988
69.341165,118.176187
67.327378,162.245796
65.797785,24.865743
63.045081,118.087581
48.291962,47.953544
75.147325,90.031269
65.574325,36.664619
77.685282,123.751919
71.430118,132.581813
60.001335,21.75072
69.490131,43.581095
80.844892,73.40801
70.180978,27.737341
42.268303,173.407385
78.031521,30.273809
49.680884,130.734655
72.649018,107.550114
67.747089,113.158281
50.94301,93.080571
64.555826,106.856985
59.898677,104.44928
65.760487,178.39466
50.695532,43.206444
71.616928,122.984987
74.727596,52.741178
42.424969,90.888911
47.961756,59.03733
60.813577,100.517467
69.748733,28.157546
71.993296,88.074356
51.058979,133.754595
76.804395,124.057971
73.025031,36.35212
59.829689,98.008313
73.780123,66.832892
45.056494,43.127311
65.2167,146.081838
54.599138,25.672435
53.380659,177.462715
45.485303,38.237746
43.184047,67.52859
73.366801,76.320613
57.44708,122.031126
51.191494,27.151806
68.296837,47.473699
70.656437,42.018214
60.936971,50.149486
41.652588,141.993349
54.289271,167.706774
68.672194,155.511849
42.511474,30.872779
56.632161,119.454943
76.891322,169.137267
72.554313,148.798003
51.839827,168.319044
77.332641,114.370673
52.799142,28.307733
78.068804,132.604493
79.764253,137.683931
49.093142,107.788865
73.902149,105.916068
80.496843,66.774197
79.044923,54.232554
41.080098,41.66518
79.337582,21.436517
41.629088,108.342672
81.644826,29.194141
54.174063,37.168531
79.88915,153.18509
51.259086,164.252741
44.370928,151.019652
47.58395,156.495416
79.151373,33.008544
46.527759,152.006004
78.021154,65.271723
56.086442,101.67939
62.080652,149.50899
50.760754,108.000527
41.17768,59.733499
72.928797,78.914752
41.898898,130.560041
81.378113,149.0215
71.887247,133.495871
42.917916,42.787038
41.349608,38.412283
71.680418,155.772856
62.598027,139.216901
61.679937,46.267735
